pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
150,y,81,81,23,v,0,0.5052659,None,,,,,23,81,81,1,718.8396828,,718.8263241,718.8396828,719.8391317,719.8391317,719.8391317,719.8391317,719.8391317,720.8390653,720.8390653,721.3573486,,,,,v,0,0.5052659,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,82,82,17,c,1,0.4177795,None,,,,,17,82,82,2,721.3714263,,721.3576061,721.3714263,722.3719942,722.3719942,722.3719942,722.3719942,722.3719942,723.3719453,723.3719453,723.7944832,,,,,c,1,0.4177795,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,83,83,17,z,1,0.4037814,None,,,,,17,83,83,3,723.8050314,,723.7948673,723.8050314,724.8047305,724.8047305,724.8047305,724.8047305,724.8047305,725.805982,725.805982,726.2248444,,,,,z,1,0.4037814,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,84,84,18,c,1,1.3035214,None,,,,,18,84,84,2,726.23852,,726.2250923,726.23852,727.2379043,727.2379043,727.2379043,727.2379043,727.2379043,728.2378169,728.2378169,729.5443402,,,,,c,1,1.3035214,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,85,85,24,v,0,0.6035793,None,,,,,24,85,85,1,729.5556098,,729.5446681,729.5556098,730.5548084,730.5548084,730.5548084,730.5548084,730.5548084,731.5548699,731.5548699,732.1765,,,,,v,0,0.6035793,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,86,86,18,z,1,0.6214899,None,,,,,18,86,86,3,732.1885376,,732.1767637,732.1885376,733.1880597,733.1880597,733.1880597,733.1880597,733.1880597,734.1887466,734.1887466,734.825774,,,,,z,1,0.6214899,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,87,87,19,z,1,0.5195485,None,,,,,19,87,87,3,734.8382612,,734.8260815,734.8382612,735.8377988,735.8377988,735.8377988,735.8377988,735.8377988,736.8376852,736.8376852,737.3587324,,,,,z,1,0.5195485,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,88,88,19,lctrl,0,0.1303265,None,,,,,19,88,88,2,737.3712757,,737.3591962,737.3712757,738.3722698,738.3722698,738.3722698,738.3722698,738.3722698,739.371695,739.371695,739.5097178,,,,,lctrl,0,0.1303265,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,89,89,20,c,1,0.511249,None,,,,,20,89,89,2,739.5219834,,739.5100538,739.5219834,740.5218726,740.5218726,740.5218726,740.5218726,740.5218726,741.5211088,741.5211088,742.0427308,,,,,c,1,0.511249,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,90,90,20,lctrl,0,1.023198,None,,,,,20,90,90,3,742.0556185,,742.0430276,742.0556185,743.0551779,743.0551779,743.0551779,743.0551779,743.0551779,744.0554446,744.0554446,745.0923833,,,,,lctrl,0,1.023198,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,91,91,21,c,1,0.3647275,None,,,,,21,91,91,2,745.1047912,,745.0926912,745.1047912,746.1050432,746.1050432,746.1050432,746.1050432,746.1050432,747.1048919,747.1048919,747.4769396,,,,,c,1,0.3647275,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,92,92,25,v,0,0.4314277,None,,,,,25,92,92,1,747.4880798,,747.4772468,747.4880798,748.4881541,748.4881541,748.4881541,748.4881541,748.4881541,749.4884378,749.4884378,749.9256085,,,,,v,0,0.4314277,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,93,93,24,z,0,0.3573759,None,,,,,24,93,93,0,749.9365213,,749.9260321,749.9365213,750.9376567,750.9376567,750.9376567,750.9376567,750.9376567,751.9384327,751.9384327,752.307479,,,,,z,0,0.3573759,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,94,94,26,v,0,0.4809208,None,,,,,26,94,94,1,752.3216734,,752.3078066,752.3216734,753.3214562,753.3214562,753.3214562,753.3214562,753.3214562,754.322005,754.322005,754.8083731,,,,,v,0,0.4809208,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,95,95,25,x,1,0.3227691,None,,,,,25,95,95,0,754.821567,,754.8089194,754.821567,755.8209441,755.8209441,755.8209441,755.8209441,755.8209441,756.8220044,756.8220044,757.1598051,,,,,x,1,0.3227691,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,96,96,27,v,0,0.5658749,None,,,,,27,96,96,1,757.1724257,,757.1601711,757.1724257,758.1719986,758.1719986,758.1719986,758.1719986,758.1719986,759.171943,759.171943,759.7407424,,,,,v,0,0.5658749,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,97,97,21,z,1,0.4300452,None,,,,,21,97,97,3,759.7544446,,759.7409747,759.7544446,760.7552385,760.7552385,760.7552385,760.7552385,760.7552385,761.7555345,761.7555345,762.1906312,,,,,z,1,0.4300452,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,98,98,28,v,0,0.3951689,None,,,,,28,98,98,1,762.2059745,,762.190886,762.2059745,763.2041149,763.2041149,763.2041149,763.2041149,763.2041149,764.2041574,764.2041574,764.6076102,,,,,v,0,0.3951689,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,99,99,29,v,0,0.4223205,None,,,,,29,99,99,1,764.6213178,,764.6079038,764.6213178,765.622041,765.622041,765.622041,765.622041,765.622041,766.621428,766.621428,767.0595198,,,,,v,0,0.4223205,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,100,100,22,z,1,0.4216722,None,,,,,22,100,100,3,767.0718866,,767.0599707,767.0718866,768.070644,768.070644,768.070644,768.070644,768.070644,769.0705705,769.0705705,769.5069801,,,,,z,1,0.4216722,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,101,101,30,v,0,0.5086826,None,,,,,30,101,101,1,769.5214482,,769.5072967,769.5214482,770.5209722,770.5209722,770.5209722,770.5209722,770.5209722,771.5211405,771.5211405,772.0436078,,,,,v,0,0.5086826,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,102,102,22,c,1,0.5845233,None,,,,,22,102,102,2,772.0551405,,772.0439596,772.0551405,773.0542685,773.0542685,773.0542685,773.0542685,773.0542685,774.0552362,774.0552362,774.6428685,,,,,c,1,0.5845233,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,103,103,23,lctrl,0,0.1886999,None,,,,,23,103,103,2,774.6550003,,774.6434675,774.6550003,775.6537267,775.6537267,775.6537267,775.6537267,775.6537267,776.6539944,776.6539944,776.8586431,,,,,lctrl,0,0.1886999,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,104,104,23,z,1,0.4699856,None,,,,,23,104,104,3,776.8719918,,776.8592233,776.8719918,777.8708884,777.8708884,777.8708884,777.8708884,777.8873995,778.8708707,778.8708707,779.3430624,,,,,z,1,0.4699856,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,105,105,31,v,0,0.4315779,None,,,,,31,105,105,1,779.354322,,779.3433545,779.354322,780.3548248,780.3548248,780.3548248,780.3548248,780.3548248,781.3541793,781.3541793,781.7926084,,,,,v,0,0.4315779,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,106,106,24,lctrl,0,0.5709578,None,,,,,24,106,106,2,781.8050583,,781.7930283,781.8050583,782.8040352,782.8040352,782.8040352,782.8040352,782.8040352,783.8042761,783.8042761,784.3769918,,,,,lctrl,0,0.5709578,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,107,107,24,z,1,0.4755772,None,,,,,24,107,107,3,784.388091,,784.3774768,784.388091,785.3872445,785.3872445,785.3872445,785.3872445,785.3872445,786.3866893,786.3866893,786.8745451,,,,,z,1,0.4755772,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,108,108,25,c,1,0.3356351,None,,,,,25,108,108,2,786.8886268,,786.8747964,786.8886268,787.8875856,787.8875856,787.8875856,787.8875856,787.8875856,788.8868596,788.8868596,789.2253524,,,,,c,1,0.3356351,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,109,109,26,x,1,0.3517434,None,,,,,26,109,109,0,789.2374148,,789.2256074,789.2374148,790.2378255,790.2378255,790.2378255,790.2378255,790.2378255,791.2370954,791.2370954,791.5905031,,,,,x,1,0.3517434,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,110,110,32,v,0,0.4060832,None,,,,,32,110,110,1,791.6041838,,791.5907594,791.6041838,792.6044751,792.6044751,792.6044751,792.6044751,792.6044751,793.6045104,793.6045104,794.0248387,,,,,v,0,0.4060832,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,111,111,33,v,0,0.4439789,None,,,,,33,111,111,1,794.037261,,794.0251067,794.037261,795.0371169,795.0371169,795.0371169,795.0371169,795.0371169,796.0368717,796.0368717,796.4910246,,,,,v,0,0.4439789,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,112,112,27,x,1,0.521494,None,,,,,27,112,112,0,796.5042809,,796.4913533,796.5042809,797.5046247,797.5046247,797.5046247,797.5046247,797.5046247,798.5047649,798.5047649,799.0455097,,,,,x,1,0.521494,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,113,113,34,v,0,0.4617687,None,,,,,34,113,113,1,799.0542949,,799.0464532,799.0542949,800.0540939,800.0540939,800.0540939,800.0540939,800.0540939,801.0550188,801.0550188,801.5268652,,,,,v,0,0.4617687,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,114,114,35,v,0,0.3975011,None,,,,,35,114,114,1,801.5379824,,801.5272711,801.5379824,802.5370252,802.5370252,802.5370252,802.5370252,802.5370252,803.5373823,803.5373823,803.9422023,,,,,v,0,0.3975011,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,115,115,26,c,1,0.3471887,None,,,,,26,115,115,2,803.9536873,,803.9424366,803.9536873,804.9539043,804.9539043,804.9539043,804.9539043,804.9539043,805.9545349,805.9545349,806.3083807,,,,,c,1,0.3471887,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,116,116,25,z,1,0.4836207,None,,,,,25,116,116,3,806.3212499,,806.3100366,806.3212499,807.3209432,807.3209432,807.3209432,807.3209432,807.3209432,808.3209549,808.3209549,808.8087891,,,,,z,1,0.4836207,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,117,117,27,c,1,0.4400979,None,,,,,27,117,117,2,808.8211634,,808.8091829,808.8211634,809.8202788,809.8202788,809.8202788,809.8202788,809.8202788,810.8215119,810.8215119,811.2753199,,,,,c,1,0.4400979,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,118,118,28,c,1,0.6002368,None,,,,,28,118,118,2,811.2882137,,811.2757936,811.2882137,812.2874532,812.2874532,812.2874532,812.2874532,812.2874532,813.2873937,813.2873937,813.8908666,,,,,c,1,0.6002368,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,119,119,26,z,1,0.6415973,None,,,,,26,119,119,3,813.9045689,,813.8911104,813.9045689,814.9042739,814.9042739,814.9042739,814.9042739,814.9042739,815.9042419,815.9042419,816.5564241,,,,,z,1,0.6415973,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,120,120,28,x,1,0.531068,None,,,,,28,120,120,0,816.5704214,,816.5566796,816.5704214,817.5709341,817.5709341,817.5709341,817.5709341,817.5709341,818.5708961,818.5708961,819.1120718,,,,,x,1,0.531068,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,121,121,29,x,1,0.3968577,None,,,,,29,121,121,0,819.1213141,,819.1123714,819.1213141,820.120264,820.120264,820.120264,820.120264,820.120264,821.1205067,821.1205067,821.5238594,,,,,x,1,0.3968577,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,122,122,30,x,1,0.4016878,None,,,,,30,122,122,0,821.5378562,,821.5241031,821.5378562,822.5366553,822.5366553,822.5366553,822.5366553,822.5366553,823.5371612,823.5371612,823.9423568,,,,,x,1,0.4016878,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,123,123,31,x,1,0.4225266,None,,,,,31,123,123,0,823.9548452,,823.9426806,823.9548452,824.9541639,824.9541639,824.9541639,824.9541639,824.9697111,825.9536999,825.9536999,826.3919729,,,,,x,1,0.4225266,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,124,124,29,c,1,0.4377559,None,,,,,29,124,124,2,826.4040548,,826.3923085,826.4040548,827.4034424,827.4034424,827.4034424,827.4034424,827.4034424,828.4034348,828.4034348,828.8574658,,,,,c,1,0.4377559,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,125,125,30,c,1,0.6513463,None,,,,,30,125,125,2,828.8708615,,828.8577634,828.8708615,829.8697125,829.8697125,829.8697125,829.8697125,829.8697125,830.869813,830.869813,831.5244837,,,,,c,1,0.6513463,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,126,126,32,x,1,0.462288,None,,,,,32,126,126,0,831.5367558,,831.5248042,831.5367558,832.5371065,832.5371065,832.5371065,832.5371065,832.5371065,833.5371126,833.5371126,834.0071285,,,,,x,1,0.462288,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,127,127,33,x,1,0.4155941,None,,,,,33,127,127,0,834.0198328,,834.0074615,834.0198328,835.0205188,835.0205188,835.0205188,835.0205188,835.0205188,836.0207046,836.0207046,836.4400685,,,,,x,1,0.4155941,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,128,128,36,v,0,0.4742113,None,,,,,36,128,128,1,836.4535707,,836.4404087,836.4535707,837.452521,837.452521,837.452521,837.452521,837.452521,838.453142,838.453142,838.9427234,,,,,v,0,0.4742113,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,129,129,27,z,1,0.469764,None,,,,,27,129,129,3,838.9546744,,838.9431281,838.9546744,839.9540113,839.9540113,839.9540113,839.9540113,839.9540113,840.9545125,840.9545125,841.4393982,,,,,z,1,0.469764,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,130,130,28,z,1,0.4185859,None,,,,,28,130,130,3,841.4532926,,841.4398004,841.4532926,842.4533144,842.4533144,842.4533144,842.4533144,842.4533144,843.4540606,843.4540606,843.8743103,,,,,z,1,0.4185859,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,131,131,31,c,1,0.4845889,None,,,,,31,131,131,2,843.8869155,,843.8747929,843.8869155,844.8866626,844.8866626,844.8866626,844.8866626,844.8866626,845.8864373,845.8864373,846.372627,,,,,c,1,0.4845889,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,132,132,34,x,1,0.4251781,None,,,,,34,132,132,0,846.3866048,,846.3728709,846.3866048,847.386581,847.386581,847.386581,847.386581,847.386581,848.3863602,848.3863602,848.8227674,,,,,x,1,0.4251781,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,133,133,29,lctrl,0,0.200514,None,,,,,29,133,133,3,848.8366395,,848.823054,848.8366395,849.8374998,849.8374998,849.8374998,849.8374998,849.8374998,850.837576,850.837576,851.0395719,,,,,lctrl,0,0.200514,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,134,134,37,c,0,0.4488972,None,,,,,37,134,134,1,851.0535314,,851.0398086,851.0535314,852.0527049,852.0527049,852.0527049,852.0527049,852.0527049,853.0535043,853.0535043,853.5065683,,,,,c,0,0.4488972,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,135,135,35,x,1,0.4304914,None,,,,,35,135,135,0,853.5200328,,853.5068063,853.5200328,854.5191779,854.5191779,854.5191779,854.5191779,854.5191779,855.5199298,855.5199298,855.9566608,,,,,x,1,0.4304914,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,136,136,32,lctrl,0,0.0520315,None,,,,,32,136,136,2,855.9697188,,855.9569068,855.9697188,856.9692506,856.9692506,856.9692506,856.9692506,856.9692506,857.9693135,857.9693135,858.0225109,,,,,lctrl,0,0.0520315,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,137,137,33,c,1,0.363568,None,,,,,33,137,137,2,858.0365544,,858.0228066,858.0365544,859.0365573,859.0365573,859.0365573,859.0365573,859.0365573,860.0358049,860.0358049,860.4070921,,,,,c,1,0.363568,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,138,138,36,x,1,0.328166,None,,,,,36,138,138,0,860.4197659,,860.4073955,860.4197659,861.4197664,861.4197664,861.4197664,861.4197664,861.4197664,862.4188248,862.4188248,862.7569734,,,,,x,1,0.328166,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,139,139,38,v,0,0.3530295,None,,,,,38,139,139,1,862.7697885,,862.7575623,862.7697885,863.7688274,863.7688274,863.7688274,863.7688274,863.7688274,864.76944,864.76944,865.1381698,,,,,v,0,0.3530295,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,140,140,34,c,1,0.3166598,None,,,,,34,140,140,2,865.1530138,,865.1384077,865.1530138,866.1372802,866.1372802,866.1372802,866.1372802,866.1525858,867.1530371,867.1530371,867.4740946,,,,,c,1,0.3166598,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,141,141,35,lctrl,0,None,None,,,,,35,141,141,2,867.4865348,,867.4743356,867.4865348,868.4862476,868.4862476,868.4862476,868.4862476,868.4862476,869.4856162,869.4856162,869.6080872,,,,,lctrl,0,None,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,142,142,37,x,1,0.3528636,None,,,,,37,142,142,0,869.6197749,,869.6084345,869.6197749,870.6192501,870.6192501,870.6192501,870.6192501,870.6192501,871.6190379,871.6190379,871.973344,,,,,x,1,0.3528636,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,143,143,36,lctrl,0,0.0525852,None,,,,,36,143,143,2,871.9861555,,871.9736277,871.9861555,872.9864382,872.9864382,872.9864382,872.9864382,872.9864382,873.9855091,873.9855091,874.039353,,,,,lctrl,0,0.0525852,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,144,144,38,x,1,0.2849478,None,,,,,38,144,144,0,874.0535712,,874.0397304,874.0535712,875.0526164,875.0526164,875.0526164,875.0526164,875.0526164,876.0529102,876.0529102,876.3397343,,,,,x,1,0.2849478,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,145,145,30,z,1,0.3281609,None,,,,,30,145,145,3,876.3532413,,876.3400044,876.3532413,877.3524982,877.3524982,877.3524982,877.3524982,877.3524982,878.3519305,878.3519305,878.6914848,,,,,z,1,0.3281609,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,146,146,39,v,0,0.3100873,None,,,,,39,146,146,1,878.7036264,,878.6919252,878.7036264,879.7026615,879.7026615,879.7026615,879.7026615,879.7026615,880.7019912,880.7019912,881.0225987,,,,,v,0,0.3100873,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,147,147,31,z,1,0.3968856,None,,,,,31,147,147,3,881.036951,,881.0228574,881.036951,882.0367754,882.0367754,882.0367754,882.0367754,882.0367754,883.0370453,883.0370453,883.4404376,,,,,z,1,0.3968856,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,148,148,37,c,1,0.3041075,None,,,,,37,148,148,2,883.4537082,,883.4406872,883.4537082,884.4525063,884.4525063,884.4525063,884.4525063,884.4525063,885.4519438,885.4519438,885.7574352,,,,,c,1,0.3041075,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,149,149,32,z,1,0.3801863,None,,,,,32,149,149,3,885.7704017,,885.7577754,885.7704017,886.7690588,886.7690588,886.7690588,886.7690588,886.7690588,887.7689562,887.7689562,888.1583053,,,,,z,1,0.3801863,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,150,150,39,x,1,0.417076,None,,,,,39,150,150,0,888.1696627,,888.158693,888.1696627,889.1686745,889.1686745,889.1686745,889.1686745,889.1686745,890.1695958,890.1695958,890.5891054,,,,,x,1,0.417076,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,151,151,40,v,0,0.2429567,None,,,,,40,151,151,1,890.6024615,,890.5894215,890.6024615,891.6024816,891.6024816,891.6024816,891.6024816,891.6024816,892.6017163,892.6017163,892.8552366,,,,,v,0,0.2429567,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,152,152,40,z,0,0.4385566,None,,,,,40,152,152,0,892.8690954,,892.8555607,892.8690954,893.8691815,893.8691815,893.8691815,893.8691815,893.8691815,894.8688326,894.8688326,895.3237773,,,,,z,0,0.4385566,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,153,153,33,z,1,0.439739,None,,,,,33,153,153,3,895.3362465,,895.3241335,895.3362465,896.3353974,896.3353974,896.3353974,896.3353974,896.3353974,897.3354883,897.3354883,897.7900869,,,,,z,1,0.439739,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,154,154,41,x,1,0.415782,None,,,,,41,154,154,0,897.8027993,,897.7904055,897.8027993,898.8020161,898.8020161,898.8020161,898.8020161,898.8020161,899.8025085,899.8025085,900.2236562,,,,,x,1,0.415782,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,155,155,34,lctrl,0,0.1694589,None,,,,,34,155,155,3,900.2366627,,900.2239443,900.2366627,901.2362068,901.2362068,901.2362068,901.2362068,901.2362068,902.2354769,902.2354769,902.4069935,,,,,lctrl,0,0.1694589,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,156,156,35,z,1,0.4164853,None,,,,,35,156,156,3,902.4203095,,902.4073509,902.4203095,903.4202037,903.4202037,903.4202037,903.4202037,903.4202037,904.4203498,904.4203498,904.841479,,,,,z,1,0.4164853,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,157,157,42,x,1,0.5802254,None,,,,,42,157,157,0,904.8534937,,904.8419267,904.8534937,905.8524594,905.8524594,905.8524594,905.8524594,905.8524594,906.8530753,906.8530753,907.4407917,,,,,x,1,0.5802254,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
